chunk_id,text,page,paragraph,filename,path
AMORE_business_report_2022.pdf_p62_c1,"CO , LTD
Tata's NATURAL ALCHEMY, LLC 22,978 12,120 8,942 (1,808) 　
Amorepacific UK Limited. 　 　 　 　　
전체 종속기업 　 　 　 　　
현금창출단위에 대한 손상차손 또는 손상차손환입 공시
　
(단위 : 백만원)
　 AMOREPACIFIC Trading Co., Ltd
가중평균자본비용 0.137
영구성장률 0.000
손상차손 34,115
연결대상범위의 변동에 대한 공시
　
당기
　
　 　 포함 제외 비고
연결대상범위의 변
동Amorepacific UK
Limited.포함 　연결회사가 지분
100%를 신규 출자
하여 설립되었습니
다.
(주)퍼시픽테크 포함 　연결회사가 지분
100%를 신규 출자
하여 설립되었습니
다.
Annick Goutal S A
S　 제외AMOREPACIFIC
EUROPE S.A.S 로
흡수합병되었습니
다. Annick Goutal
S.A.S은 2023년
12월 31일에 흡수
합병하였으며,
Annick Goutal
S.A.S은 동 일자로
청산되었습니다.
AMOREPACIFIC
US INVESTMENT,
INC　 　 　
AMOREPACIFIC
GLOBAL
OPERATION PTE
LTD　 　 　
Tata's NATURAL 　 　 　
전자공시시스템 dart.fss.or.kr Page 59",62,1,AMORE_business_report_2022.pdf,/home/duck/PycharmProjects/semantic_pdf_search/data/pdfs/AMORE_business_report_2022.pdf
AMORE_business_report_2022.pdf_p63_c1,"3-2 중요한 회계정책 (연결) ALCHEMY, LLC
(주)오타종패키징
퍼시픽　 　 　
티비티글로벌성장
제2호투자조합　 　 　
전기
　
　 　 포함 제외 비고
연결대상범위의 변
동Amorepacific UK
Limited.　 　 　
(주)퍼시픽테크 　 　 　
Annick Goutal S A
S　 　 　
AMOREPACIFIC
US INVESTMENT,
INC포함 　연결회사가 지분
100%를 신규 출자
하여 설립되었습니
다.
AMOREPACIFIC
GLOBAL
OPERATION PTE
LTD포함 　연결회사가 지분
90.83%를 신규 출
자하여 설립되었습
니다.
Tata's NATURAL
ALCHEMY, LLC포함 　연결회사가 지분
100%를 인수하였
습니다.
(주)오타종패키징
퍼시픽　 제외지분 60%를 처분
하여 지배력을 상
실하였습니다. 상
호명이 ㈜퍼시픽패
키지에서 ㈜오타종
패키징퍼시픽으로
변경되었습니다.
티비티글로벌성장
제2호투자조합　 제외지배력 재검토에
따라 관계기업으로
재분류 되었습니다
.
재무제표 작성기준에 대한 공시
전자공시시스템 dart.fss.or.kr Page 60",63,1,AMORE_business_report_2022.pdf,/home/duck/PycharmProjects/semantic_pdf_search/data/pdfs/AMORE_business_report_2022.pdf
AMORE_business_report_2022.pdf_p64_c1,"연결회사의 재무제표는 '주식회사 등의 외부감사에 관한 법률'에 따라 제정된 한국채택국제회계기준
에 따라 작성되었습니다.
연결재무제표는 다음을 제외하고는 역사적 원가에 기초하여 작성하였습니다.
- 특정 금융자산과 금융부채(파생상품 포함), 공정가치로 측정하는 특정 유형자산과 투자부동산 유
형
- 순공정가치로 측정하는 매각예정자산
- 확정급여제도와 공정가치로 측정하는 사외적립자산
한국채택국제회계기준은 연결재무제표 작성시 중요한 회계추정의 사용을 허용하고 있으며, 회계정
책을 적용함에 있어 경영진의 판단을 요구하고 있습니다. 보다 복잡하고 높은 수준의 판단이 요구되
는 부분이나 중요한 가정 및 추정이 요구되는 부분은 주석3에서 설명하고 있습니다.
회계정책의 변경에 대한 공시
전자공시시스템 dart.fss.or.kr Page 61",64,1,AMORE_business_report_2022.pdf,/home/duck/PycharmProjects/semantic_pdf_search/data/pdfs/AMORE_business_report_2022.pdf
AMORE_business_report_2022.pdf_p65_c1,"2.2.1 연결회사가 채택한 제ㆍ개정 기준서 및 해석서
연결회사는 2023년 1월 1일로 개시하는 회계기간부터 다음의 제ㆍ개정 기준서 및 해석서를 신규로
적용하였습니다. 연결회사는 공표되었으나 시행되지 않은 기준서, 해석서, 개정사항을 조기적용한
바 없습니다.
(1) 기업회계기준서 제1117호 '보험계약'
이 기준서는 보험계약의 인식과 측정, 표시와 공시를 포함하는 보험계약에 대한 포괄적인 새로운 회
계기준입니다. 기준서 제1117호 '보험계약'은 기준서 제1104호 '보험계약'을 대체합니다. 이 기준서
는 보험계약을 발행한 기업의 유형과 관계없이 모든 유형의 보험계약(예: 생명보험, 손해보험, 원수
보험계약 및 재보험계약)에 적용되고, 특정 보증과 재량적 참가 특성이 있는 투자계약에도 적용되며
, 적용범위에서 제외되는 계약은 매우 적습니다. 이 기준서의 전반적인 목적은 보험계약에 대해 더
유용하고 일관되며 연관된 회계 측면을 모두 고려한 포괄적인 회계모형을 보험계약자에게 제공하는
것입니다. 이 기준서의 핵심은 일반모형에 기초하며, 다음의 사항이 추가됩니다.
- 직접 참가 특성이 있는 계약에 대한 특수한 적용 (변동수수료접근법)
- 주로 보장기간이 단기인 계약에 대한 간편법 (보험료배분접근법)
이 개정사항이 연결회사의 연결재무제표에 미치는 중요한 영향은 없습니다.
(2) 기업회계기준서 제1008호 '회계정책, 회계추정의 변경 및 오류' 개정 - 회계추정치의 정의
이 개정사항은 회계추정치의 변경, 회계정책의 변경과 오류수정을 명확히 구분하고 있습니다. 또한
개정 기준서는 기업이 회계추정치를 개발하기 위한 측정기법과 투입변수 를 사용하는 방법을 명확
히 하고 있습니다. 이 개정사항이 연결회사의 연결재무제표에 미치는 중요한 영향은 없습니다.
(3) 기업회계기준서 제1001호 '재무제표 표시' 개정 - 회계정책 공시
이 개정사항은 연결회사가 중요성 판단을 회계정책 공시에 적용 하는데 참고할 수 있는 요구사항과
지침을 제공합니다. 개정사항은 연결회사가 더 유용한 회계정책을 공시할 수 있도록 '유의적인' 회계
정책의 공시를 '중요한' 회계정책의 공시로 변경해서 중요한 회계 정책을 공시하도록 요구하고, 연결
회사가 공시할 회계정책을 정할 때 중요성 개념을 어떻게 적용해야 하는지에 대한 지침을 제공합니
다. 이 개정사항은 연결회사의 회계정책 공시에 영향이 있으나 연결회사의 재무제표 항목의 측정,
인식 및 표시에 미치는 영향은 없습니다.
(4) 기업회계기준서 제1012호 '법인세' 개정 - 단일 거래에서 자산과 부채가 동시에 생기는 경우의
이연법인세
이 개정사항은 기업회계기준서 제1012호에 따른 최초 인식예외의 적용범위를 축소하여 리스와 사후
처리 및 복구 관련 부채와 같이 동일한 금액으로 가산할 일시적차이와 차감할 일시적차이가 생기는
거래에 적용하지 않도록 하였습니다. 이 개정사항이 연결회사의 연결재무제표에 미치는 중요한 영
향은 없습니다.
(5) 기업회계기준서 제1012호 '법인세' 개정 - 국제조세개혁 - 필라2 모범규칙
전자공시시스템 dart.fss.or.kr Page 62",65,1,AMORE_business_report_2022.pdf,/home/duck/PycharmProjects/semantic_pdf_search/data/pdfs/AMORE_business_report_2022.pdf
AMORE_business_report_2022.pdf_p66_c1,"이 개정사항은 OECD의 글로벌최저한세 필라2 모범규칙의 시행에 따라 도입되었으며 다음의 내용
을 포함합니다.
- 한시적으로 의무적용하는 예외 규정으로서 필라2 모범규칙을 시행하기 위하여 제정된 세법에 따
라 발생하는 이연법인세 자산ㆍ부채를 인식ㆍ공시하지 않는 예외 규정
- 시행일 이전에 정보이용자가 필라2 모범규칙 시행에 따른 재무적 영향을 예측하는데에 도움이 될
수 있는 공시 요구사항
이연법인세 예외 의무 규정과 예외 규정 적용 사실의 공시는 즉시 시행됩니다. 나머지 공시 요구사
항은 2023년 1월 1일 이후 시작하는 회계연도부터 적용되지만 2023년 12월 31일 또는 그 이전에
종료되는 중간기간에는 적용되지 않습니다.
한편, 연결회사의 매출액은 750백만 유로를 초과하며 필라2 모범규칙 적용 범위에 포함됩니다. 연결
회사가 영업활동을 수행 중인 일부 국가에서 필라 2 법률이 제정될 예정이거나 실질적으로 제정되었
습니다. 이 필라2 법률은 2024 년 1월 1일에 시작하는 연결회사의 회계연도부터 적용됩니다. 연결
회사는 제정될 예정이거나 실질적으로 제정된 필라2 법률의 범위에 포함되므로 2024 년 12 월 31
일에 종료하는 회계연도의 필라2 법인세에 대한 잠재적 익스포저를 평가하는 중에 있으며, 대상 국
가에서 세율이 대부분 최저한세율인 15%를 상회하고 있어서 영향이 크지 않을 것으로 판단됩니다.
2.2.2 연결회사가 적용하지 않은 제ㆍ개정 기준서 및 해석서
제정 또는 공표되었으나 2023년 1월 1일 이후 시작하는 회계연도에 시행일이 도래하지 않았고, 조
기 적용하지 아니한 제ㆍ개정 기준서 및 해석서는 다음과 같습니다.
(1) 기업회계기준서 제1116호 '리스' 개정 - 판매후리스에서 발생하는 리스부채
기업회계기준서 제1116호 '리스' 개정사항은 판매자-리스이용자가 판매후리스 거래에서 생기는 리
스부채 측정시, 계속 보유하는 사용권에 대해서는 어떠한 차손익 금액도 인식하지 않는다는 요구사
항을 명확히 하였습니다.
이 개정사항은 2024년 1월 1일 이후 최초로 시작되는 회계연도부터 적용하되 기업회계 기준서 제
1116호의 최초 적용일 후에 체결된 판매후리스 거래에 소급하여 적용합니다. 조기 적용이 허용되며
그 사실은 공시되어야 합니다. 이 개정사항은 연결재무제표에 중요한 영향을 미치지 않을 것으로 예
상됩니다.
(2) 기업회계기준서 제1001호 '재무제표 표시' 개정 - 부채의 유동.비유동 분류
기업회계기준서 제1001호 문단 69~76에 대한 개정사항은 부채의 유동.비유동 분류에 대한 다음의
요구사항을 명확히 합니다.
- 결제를 연기할 수 있는 권리의 의미
- 연기할 수 있는 권리가 보고기간말 현재 존재
- 기업이 연기할 수 있는 권리의 행사 가능성은 유동성 분류에 영향을 미치지 않음
- 전환부채의 내재파생상품 자체가 지분상품일 경우에만 부채의 조건이 유동성 분류에 영향을 미치
지 않음
또한, 기업이 차입약정으로 인해 발생한 부채를 비유동부채로 분류하고, 결제를 연기할 수 있는 권
전자공시시스템 dart.fss.or.kr Page 63",66,1,AMORE_business_report_2022.pdf,/home/duck/PycharmProjects/semantic_pdf_search/data/pdfs/AMORE_business_report_2022.pdf
AMORE_business_report_2022.pdf_p67_c1,"리가 보고기간 후 12개월 이내에 약정사항을 준수하는지 여부에 좌우될 때, 관련 정보 공시 요구사
항이 도입되었습니다.
이 개정사항은 2024년 1월 1일 이후 최초로 시작되는 회계연도부터 적용하며 소급 적용 합니다. 연
결회사는 개정사항이 현행 실무에 미칠 영향과 기존의 대출 약정에 재협상이 필요한지를 평가하고
있습니다.
(3) 기업회계기준서 제1007호 '현금흐름표' , 제1107호 '금융상품:공시' 개정 - 공급자금융약정
공급자금융약정의 특징을 기술하고 그러한 약정에 대한 추가 공시를 요구하는 기업회계기준서 제
1007호 '현금흐름표', 제1107호 '금융상품: 공시' 가 개정되었습니다. 이 개정사항은 공급자금융약
정이 기업의 부채와 현금흐름 및 유동성위험에 미치는 영향을 재무제표 이용자가 이해할 수 있도록
도움을 주기 위한 것입니다. 이 개정사항은 2024년 1월 1일 이후 최초로 시작되는 회계연도부터 적
용됩니다. 조기 적용이 허용되며 그 사실은 공시되어야 합니다. 이 개정사항은 연결재무제표에 중요
한 영향을 미치지 않을 것으로 예상됩니다.
(4) 기업회계기준서 제1001호 '재무제표 표시' 개정 - 가상자산 공시
이 개정사항은 가상자산 보유 및 발행에 따른 기업의 회계정책, 재무제표에 미치는 영향 등 재무제
표 이용자에게 중요한 정보를 공시하도록 합니다. 가상자산을 직접 보유하는 경우, 고객 대신 보유
하는 경우, 발행하는 경우 각각 관련 정보를 별도로 공시하도록 합니다. 이 개정은 2024년 1월 1일
이후 최초로 시작되는 회계연도부터 적용하며 소급적용합니다.
(5) 기업회계기준서 제1021호 '환율변동효과, 제1101호 '한국채택국제회계기준의 최초채택'개정 -
교환가능성 결여
다른 통화와의 교환가능성을 평가하고 교환가능성 결여 시 현물환율을 추정하도록 하며 그러한 영
향에 대한 추가 공시를 요구하는 기업회계기준서 제1021호 '환율변동효과', 제1101호 '한국채택국
제회계기준의 최초채택'이 개정되었습니다. 이 개정사항은 다른 통화와의 교환가능성 결여로 기업이
노출되는 위험 및 영향을 재무제표이용자가 이해할 수 있도록 도움을 주기 위한 것입니다.
이 개정사항은 2025년 1월 1일 이후 최초로 시작되는 회계연도부터 적용됩니다. 조기적용이 허용되
며 그 사실은 공시되어야 합니다.
이 개정사항은 연결재무제표에 중요한 영향을 미치지 않을 것으로 예상됩니다.
연결기준에 대한 공시
전자공시시스템 dart.fss.or.kr Page 64",67,1,AMORE_business_report_2022.pdf,/home/duck/PycharmProjects/semantic_pdf_search/data/pdfs/AMORE_business_report_2022.pdf
AMORE_business_report_2022.pdf_p68_c1,"연결회사는 기업회계기준서 제1110호 '연결재무제표'에 따라 연결재무제표를 작성하고 있습니다.
(1) 종속기업
종속기업은 연결회사가 지배하고 있는 모든 기업입니다. 연결회사가 투자한 기업에 관여해서 변동
이익에 노출되거나 변동이익에 대한 권리가 있고, 투자한 기업에 대해 자신의 힘으로 그러한 이익에
영향을 미칠 능력이 있는 경우, 해당 기업을 지배한다고 판단합니다. 종속기업은 연결회사가 지배하
게 되는 시점부터 연결재무제표에 포함되며, 지배력을 상실하는 시점에 연결재무제표에서 제외됩니
다.
연결회사의 사업결합은 취득법으로 회계처리 됩니다. 이전대가는 취득일의 공정가치로 측정하고,
사업결합으로 취득한 식별가능한 자산ㆍ부채 및 우발부채는 취득일의 공정가치로 최초 측정하고 있
습니다. 연결회사는 청산 시 순자산의 비례적 몫을 제공하는 비지배지분을 사업결합 건별로 판단하
여 피취득자의 순자산 중 비례적 지분 또는 공정가치로 측정합니다. 그밖의 비지배지분은 다른 기준
서의 요구사항이 없다면 공정가치로 측정합니다. 취득관련원가는 발생 시 당기비용으로 인식됩니다
.
영업권은 이전대가, 피취득자에 대한 비지배지분의 금액과 취득자가 이전에 보유하고 있던 피취득
자에 대한 지분의 취득일의 공정가치 합계액이 취득한 식별가능한 순자산을 초과하는 금액으로 인
식됩니다. 이전대가 등이 취득한 종속기업 순자산의 공정가액보다 작다면, 그 차액은 당기손익으로
인식됩니다.
연결회사 내의 기업간에 발생하는 거래로 인한 채권, 채무의 잔액, 수익과 비용 및 미실현이익 등은
제거됩니다. 또한 종속기업의 회계정책은 연결회사에서 채택한 회계정책을 일관성 있게 적용하기
위해 차이가 나는 경우 수정됩니다.
지배력의 상실을 발생시키지 않는 비지배지분과의 거래는 비지배지분의 조정금액과 지급하거나 수
취한 대가의 공정가치의 차이를 지배기업의 지분으로 자본에 직접 인식합니다.
연결회사가 지배력을 상실하는 경우 해당 기업에 대해 계속 보유하게 되는 지분은 동시점에 공정가
치로 재측정되며, 관련 차액은 당기손익으로 인식됩니다.
(2) 관계기업
관계기업은 연결회사가 유의적 영향력을 보유하는 기업이며, 관계기업 투자는 최초에 취득원가로
인식하며 이후 지분법을 적용합니다. 연결회사와 관계기업간의 거래에서 발생한 미실현이익은 연결
회사의 관계기업에 대한 지분에 해당하는 부분만큼 제거 됩니다. 또한 관계기업 투자에 대한 객관적
인 손상의 징후가 있는 경우 관계기업 투자의 회수가능액과 장부금액과의 차이는 손상차손으로 인
식됩니다.
(3) 동일지배 하의 사업결합
동일지배 하에 있는 기업간 사업결합은 장부금액법으로 회계처리 됩니다. 사업결합으로 이전받는
자산과 부채는 최상위지배기업의 재무제표에 포함된 장부금액으로 측정하나, 재무제표가 작성되지
전자공시시스템 dart.fss.or.kr Page 65",68,1,AMORE_business_report_2022.pdf,/home/duck/PycharmProjects/semantic_pdf_search/data/pdfs/AMORE_business_report_2022.pdf
AMORE_business_report_2022.pdf_p69_c1,"않는 경우에는 피취득자의 재무제표상 자산과 부채의 장부금액으로 측정하고 있습니다. 또한, 이전
받는 자산과 부채의 장부금액 및 관련 기타포괄손익누계액의 합계액과 이전대가의 차이는 자본잉여
금으로 반영하고 있습니다.
외화거래의 회계정책에 대한 기술
(1) 기능통화와 표시통화
연결회사는 연결회사 내 개별기업의 재무제표에 포함되는 항목들을 각각의 영업활동이 이루어지는
주된 경제환경에서의 통화('기능통화')를 적용하여 측정하고 있습니 다. 지배기업의 기능통화는 대
한민국 원화이며, 연결재무제표는 대한민국 원화로 표시되어 있습니다.
(2) 외화거래와 보고기간말의 환산
외화거래는 거래일의 환율 또는 재측정되는 항목인 경우 평가일의 환율을 적용한 기능통화로 인식
되고, 외화거래의 결제나 화폐성 외화 자산ㆍ부채의 환산에서 발생하는 외환차이는 당기손익으로
인식됩니다.
비화폐성 금융자산ㆍ부채로부터 발생하는 외환차이는 공정가치 변동손익의 일부로 보아 당기손익-
공정가치측정 금융상품으로부터 발생하는 외환차이는 당기손익으로,기타포괄손익-공정가치측정 금
융상품의 외환차이는 기타포괄손익에 포함하여 인식됩니다.
(3) 표시통화로의 환산
연결회사의 표시통화와 다른 기능통화를 가진 모든 연결회사 내 개별기업의 경영성과와 재무상태는
다음과 같은 방법으로 연결회사의 표시통화로 환산하고 있습니다.
1) 자산과 부채는 보고기간말의 환율로 환산하고 있습니다.
2) 수익과 비용은 해당기간의 평균환율로 환산하고 있습니다.
3) 위 1), 2)의 환산에서 발생하는 외환차이는 기타포괄손익으로 인식하고 있습니다.
종속기업에 대한 지배력을 상실하는 경우, 자본항목으로 인식한 외환차이의 누계액은 처분손익을
인식하는 시점에 당기손익으로 재분류하고 있습니다.
해외기업의 취득에서 발생하는 영업권과 공정가치 조정액은 취득하는 회사의 자산ㆍ부채로 간주하
며, 보고기간말 환율로 환산하고 있습니다.
금융자산의 회계정책에 대한 기술
전자공시시스템 dart.fss.or.kr Page 66",69,1,AMORE_business_report_2022.pdf,/home/duck/PycharmProjects/semantic_pdf_search/data/pdfs/AMORE_business_report_2022.pdf
AMORE_business_report_2022.pdf_p70_c1,"(1) 분류
연결회사는 다음의 측정 범주로 금융자산을 분류합니다.
- 당기손익-공정가치측정 금융자산
- 기타포괄손익-공정가치측정 금융자산
- 상각후원가측정 금융자산
금융자산은 금융자산의 관리를 위한 사업모형과 금융자산의 계약상 현금흐름 특성에근거하여 분류
합니다.
공정가치로 측정하는 금융자산의 손익은 당기손익 또는 기타포괄손익으로 인식합니다. 채무상품에
대한 투자는 해당 자산을 보유하는 사업모형에 따라 당기손익 또는 기타포괄손익으로 인식합니다.
연결회사는 금융자산을 관리하는 사업모형을 변경하는 경우에만 채무상품을 재분류합니다.
단기매매항목이 아닌 지분상품에 대한 투자는 최초 인식시점에 후속적인 공정가치 변동을 기타포괄
손익으로 표시할 것을 지정하는 취소불가능한 선택을 할 수 있습니다. 지정되지 않은 지분상품에 대
한 투자의 공정가치 변동은 당기손익으로 인식합니다.
(2) 측정
연결회사는 최초 인식시점에 금융자산을 공정가치로 측정하며, 당기손익-공정가치 측정 금융자산이
아닌 경우에 해당 금융자산의 취득이나 해당 금융부채의 발행과 직접 관련되는 거래원가는 공정가
치에 가산합니다. 당기손익-공정가치측정 금융자산의 거래원가는 당기손익으로 비용처리합니다.
내재파생상품을 포함하는 복합계약은 계약상 현금흐름이 원금과 이자로만 구성되어 있는지를 결정
할 때 해당 복합계약 전체를 고려합니다.
① 채무상품
금융자산의 후속적인 측정은 금융자산의 계약상 현금흐름 특성과 그 금융자산을 관리하는 사업모형
에 근거합니다. 연결회사는 채무상품을 다음의 세 범주로 분류합니다.
(가) 상각후원가
계약상 현금흐름을 수취하기 위해 보유하는 것이 목적인 사업모형 하에서 금융자산을 보유하고, 계
약상 현금흐름이 원리금만으로 구성되어 있는 자산은 상각후원가로 측정합니다. 상각후원가로 측정
하는 금융자산으로서 위험회피관계의 적용 대상이 아닌 금융자산의 손익은 해당 금융자산을 제거하
거나 손상할 때 당기손익으로 인식합니다. 유효이자율법에 따라 인식하는 금융자산의 이자수익은
'금융수익'에 포함됩니다.
(나) 기타포괄손익-공정가치측정 금융자산
계약상 현금흐름의 수취와 금융자산의 매도 둘 다를 통해 목적을 이루는 사업모형 하에서 금융자산
을 보유하고, 계약상 현금흐름이 원리금만으로 구성되어 있는 금융자산은 기타포괄손익-공정가치로
측정합니다. 손상차손(환입)과 이자수익 및 외환손익을 제외하고는, 기타포괄손익-공정가치로 측정
하는 금융자산의 손익은 기타포괄손익으로 인식합니다. 금융자산을 제거할 때에는 인식한 기타포괄
손익누계액을 자본에서 당기손익으로 재분류합니다. 유효이자율법에 따라 인식하는 금융자산의 이
전자공시시스템 dart.fss.or.kr Page 67",70,1,AMORE_business_report_2022.pdf,/home/duck/PycharmProjects/semantic_pdf_search/data/pdfs/AMORE_business_report_2022.pdf
AMORE_business_report_2022.pdf_p71_c1,"자수익은 '금융수익'에 포함됩니다. 외환손익은 '기타영업외수익 또는 기타영업외비용'으로표시하고
손상차손은 '기타영업외비용'으로 표시합니다.
(다) 당기손익-공정가치측정 금융자산
상각후원가 측정이나 기타포괄손익-공정가치측정 금융자산이 아닌 채무상품은 당기손익-공정가치
로 측정됩니다. 위험회피관계가 적용되지 않는 당기손익-공정가치측정 채무상품의 손익은 당기손익
으로 인식하고 발생한 기간에 손익계산서에 '금융수익 또는 금융비용'으로 표시합니다.
② 지분상품
연결회사는 모든 지분상품에 대한 투자를 후속적으로 공정가치로 측정합니다. 공정가치 변동을 기
타포괄손익으로 표시할 것을 선택한 지분상품에 대해 기타포괄손익으로 인식한 금액은 해당 지분상
품을 제거할 때에도 당기손익으로 재분류하지 않습니다. 이러한 지분상품에 대한 배당수익은 연결
회사가 배당을 받을 권리가 확정된 때   '기타수익'으로 당기손익으로 인식합니다.
당기손익-공정가치로 측정하는 금융자산의 공정가치 변동은 손익계산서에 '금융수익 또는 금융비용
'으로 표시합니다. 기타포괄손익-공정가치로 측정하는 지분상품에대한 손상차손(환입)은 별도로 구
분하여 인식하지 않습니다.
(3) 손상
연결회사는 미래전망정보에 근거하여 상각후원가로 측정하거나 기타포괄손익-공정가치로 측정하는
채무상품에 대한 기대신용손실을 평가합니다. 손상 방식은 신용위험의 유의적인 증가 여부에 따라
결정됩니다. 단, 매출채권에 대해 연결회사는 채권의 최초 인식시점부터 전체기간 기대신용손실을
인식하는 간편법을 적용합니다.
(4) 인식과 제거
금융자산의 정형화된 매입 또는 매도는 매매일에 인식하거나 제거합니다. 금융자산은 현금흐름에
대한 계약상 권리가 소멸하거나 금융자산을 양도하고 소유에 따른 위험과 보상의 대부분을 이전한
경우에 제거됩니다.
연결회사가 금융자산을 양도한 경우라도 채무자의 채무불이행시의 소구권 등으로 양도한 금융자산
의 소유에 따른 위험과 보상의 대부분을 연결회사가 보유하는 경우에는 이를 제거하지 않고 그 양도
자산 전체를 계속하여 인식하되, 수취한 대가를 금융부채로 인식합니다. 해당 금융부채는 재무상태
표에 '차입금'으로 분류하고 있습니다.
(5) 금융상품의 상계
금융자산과 부채는 인식한 자산과 부채에 대해 법적으로 집행가능한 상계권리를 현재 보유하고 있
고, 순액으로 결제하거나 자산을 실현하는 동시에 부채를 결제할 의도를 가지고 있을 때 상계하여
재무상태표에 순액으로 표시합니다. 법적으로 집행가능한 상계권리는 미래사건에 좌우되지 않으며,
정상적인 사업과정의 경우와 채무불이행의 경우 및 지급불능이나 파산의 경우에도 집행가능한 것을
의미합니다.
전자공시시스템 dart.fss.or.kr Page 68",71,1,AMORE_business_report_2022.pdf,/home/duck/PycharmProjects/semantic_pdf_search/data/pdfs/AMORE_business_report_2022.pdf
AMORE_business_report_2022.pdf_p72_c1,"파생금융상품의 회계정책에 대한 기술
파생상품은 파생상품 계약 체결 시점에 공정가치로 최초 인식되며 이후 공정가치로 재측정됩니다.
위험회피회계의 적용 요건을 충족하지 않는 파생상품의 공정가치변동은 거래의 성격에 따라 '금융수
익(비용)'으로 손익계산서에 인식됩니다.
매출채권 및 기타채권의 회계정책에 대한 기술
매출채권은 유의적인 금융요소를 포함하지 않는 경우에는 무조건적인 대가의 금액으로, 유의적인
금융요소를 포함하는 경우에는 공정가치로 최초 인식합니다. 매출채권은 후속적으로 유효이자율법
을 적용한 상각후원가에 손실충당금을 차감하여 측정됩니다.
재고자산 측정의 회계정책에 대한 기술
재고자산은 원가와 순실현가능가치 중 작은 금액으로 표시되고, 재고자산의 원가는 상품과 원재료,
보조재료, 저장품에 대해서는 이동평균법을, 제품과 반제품, 재공품에 대해서는 총평균법을, 미착품
에 대해서는 개별법에 따라 결정됩니다.
매각예정으로 분류된 비유동자산이나 처분자산집단의 회계정책에 대한 기술
비유동자산(또는 처분자산집단)은 장부금액이 매각거래를 통하여 주로 회수되고, 매각될 가능성이
매우 높은 경우에 매각예정으로 분류되며, 그러한 자산은 장부금액과 순공정가치 중 작은 금액으로
측정됩니다.
유형자산의 회계정책에 대한 기술
유형자산은 원가에서 감가상각누계액과 손상차손누계액을 차감하여 표시됩니다. 역사적원가는 자
산의 취득에 직접적으로 관련된 지출을 포함합니다.
토지를 제외한 자산은 취득원가에서 잔존가치를 제외하고, 다음의 추정 경제적 내용연수에 걸쳐 정
액법으로 상각됩니다.
유형자산에 대한 세부 정보 공시
　
　
　 건물 구축물 기계장치 차량운반구 공구와기구 집기 기타유형자산
내용연수 기술, 유형
자산10 - 60년 10 - 20년 5 - 20년 6 년 1 - 5년 2 - 5년 10 년
차입원가의 회계정책에 대한 기술
전자공시시스템 dart.fss.or.kr Page 69",72,1,AMORE_business_report_2022.pdf,/home/duck/PycharmProjects/semantic_pdf_search/data/pdfs/AMORE_business_report_2022.pdf
AMORE_business_report_2022.pdf_p73_c1,"적격자산을 취득 또는 건설하는데 발생한 차입원가는 해당 자산을 의도된 용도로 사용할 수 있도록
준비하는 기간 동안 자본화되고, 적격자산을 취득하기 위한 특정목적차입금의 일시적 운용에서 발
생한 투자수익은 당 회계기간 동안의 자본화 가능 차입원가에서 차감됩니다. 기타 차입원가는 발생
기간에 비용으로 인식됩니다.
정부보조금에 대한 회계정책에 대한 기술
정부보조금은 보조금의 수취와 정부보조금에 부가된 조건의 준수에 대한 합리적인 확신이 있을 때
공정가치로 인식됩니다. 자산관련보조금은 이연수익으로 인식하여 자산의 내용연수에 걸쳐 체계적
이고 합리적인 기준으로 당기손익에 인식되며, 수익관련보조금은 이연하여 정부보조금의 교부목적
과 관련된 비용이 발생하는 기간에 수익으로 인식됩니다.
무형자산 및 영업권의 회계정책에 대한 기술
영업권은 주석 2.3(1)에서 설명한 방식으로 측정되며, 원가에서 손상차손누계액을 차감한 금액으로
표시되고 있습니다.
영업권을 제외한 무형자산은 역사적 원가로 최초 인식되고, 원가에서 상각누계액과 손상차손누계액
을 차감한 금액으로 표시됩니다.
내부적으로 창출한 무형자산인 소프트웨어 개발비는 기술적 실현가능성, 미래경제적효익 등을 포함
한 자산 인식요건이 충족된 시점 이후에 발생한 지출금액의 합계입니다. 회원권은 이용 가능 기간에
대하여 예측가능한 제한이 없으므로 내용연수가 한정되지 않아 상각되지 않습니다. 한정된 내용연
수를 가지는 다음의 무형자산은 추정내용연수동안 정액법으로 상각됩니다.
무형자산에 대한 세부 정보 공시
　
　
　 산업재산권 소프트웨어 기타무형자산
내용연수 기술, 영업권
외의 무형자산5 - 20년 5 - 10년 2 - 15년
투자부동산의 회계정책에 대한 기술
임대수익이나 투자차익을 목적으로 보유하고 있는 부동산은 투자부동산으로 분류됩니다. 투자부동
산은 최초 인식시점에 원가로 측정되며, 최초 인식 후에는 원가에서 감가상각누계액과 손상차손누
계액을 차감한 금액으로 표시됩니다. 투자부동산 중 토지를 제외한 투자부동산은 추정 경제적 내용
연수 10~60년 동안 정액법으로 상각됩니다.
비금융자산 손상의 회계정책에 대한 기술
전자공시시스템 dart.fss.or.kr Page 70",73,1,AMORE_business_report_2022.pdf,/home/duck/PycharmProjects/semantic_pdf_search/data/pdfs/AMORE_business_report_2022.pdf
